# Bannerlord Asset Reference Dump
# Generated: 2026-08-07 21:12:45 -04:00
# Source install: F:\SteamLibrary\steamapps\common\Mount & Blade II Bannerlord
# Game version: 1.4.7
# Generated by tools/build_asset_dump.ps1 - do not hand-edit, regenerate instead.
#
# Column layout matches the legacy bannerlord_assets_v1.3.15.txt exactly: existing bake scripts
# index it positionally (PhysicsShapes = 7, Meshes = 11).
#
# An empty Meshes column means the prefab has no visible geometry. Those are markers and logic
# nodes - spawn points, patrol points, animation points - and are intentionally included.
#
AssetName | Module | PrefabFile | RelativePath | InferredCategory | HasPhysics | HasCollisionShape | PhysicsShapes | PhysicsMaterials | Masses | BodyFlags | Meshes | Scripts | Tags | Flags | Mobility | OldPrefabName | ChildSectionCount | ChildTopNames
homestead_native_market_tent | HomesteadsReloaded | homestead_native_market_tent.xml | Prefabs\homestead_native_market_tent.xml | misc |  | yes | bo_empire_street_tent_01 |  |  |  | empire_street_tent_01 |  |  |  |  |  | 0 | homestead_native_market_tent
homestead_native_old_fence | HomesteadsReloaded | homestead_native_old_fence.xml | Prefabs\homestead_native_old_fence.xml | misc |  | yes | bo_fence_old_a6 |  |  |  | fence_old_a6 |  |  |  |  |  | 0 | homestead_native_old_fence
homestead_native_painted_tent | HomesteadsReloaded | homestead_native_painted_tent.xml | Prefabs\homestead_native_painted_tent.xml | misc |  | yes | bo_tents_pict_c |  |  |  | tents_pict_c,arrow_new_icon | UsablePlace,AnimationPoint | spawnpoint_homestead_npc |  |  |  | 2 | sp_npc_sit_painted_tent
homestead_native_platform_fence_a | HomesteadsReloaded | homestead_native_platform_fence_a.xml | Prefabs\homestead_native_platform_fence_a.xml | misc |  | yes | bo_wooden_platform_fence_a |  |  |  | wooden_platform_fence_a |  |  |  |  |  | 0 | homestead_native_platform_fence_a
homestead_native_platform_fence_b | HomesteadsReloaded | homestead_native_platform_fence_b.xml | Prefabs\homestead_native_platform_fence_b.xml | misc |  | yes | bo_wooden_platform_fence_b |  |  |  | wooden_platform_fence_b |  |  |  |  |  | 0 | homestead_native_platform_fence_b
homestead_native_storage_corner | HomesteadsReloaded | homestead_native_storage_corner.xml | Prefabs\homestead_native_storage_corner.xml | misc | yes | yes | bo_bd_barrel_a,bo_bd_bucket_a,bo_empire_street_pottery_01 |  |  |  | bd_barrel_a,bd_bucket_a,empire_street_pottery_01,empire_street_pottery_02 |  |  |  |  |  | 1 | barrel_stack,bucket,pottery_a,pottery_b
homestead_native_sturgia_tent | HomesteadsReloaded | homestead_native_sturgia_tent.xml | Prefabs\homestead_native_sturgia_tent.xml | misc |  | yes | bo_sturgia_village_tent_a |  |  |  | sturgia_village_tent_a |  |  |  |  |  | 0 | homestead_native_sturgia_tent
homestead_native_supply_wagon | HomesteadsReloaded | homestead_native_supply_wagon.xml | Prefabs\homestead_native_supply_wagon.xml | misc |  | yes | bo_bd_hay_cart_b |  |  |  | bd_hay_cart_b |  |  |  |  |  | 0 | homestead_native_supply_wagon
homestead_native_tavern_table | HomesteadsReloaded | homestead_native_tavern_table.xml | Prefabs\homestead_native_tavern_table.xml | furniture | yes | yes | bo_bd_table_b,bo_log_bench_default_c |  |  |  | bd_table_b,bd_cloth_on_table_a,kitchen_mug_a,kitchen_mug_b,kitchen_plate_a,kitchen_bowl_b,log_bench_beech_c | UsablePlace,AnimationPoint | sp_player_sit |  |  |  | 3 | table,cloth,mug_a,mug_b,plate_a,bowl_a,bench_left,bench_right,sp_table_sit_a,sp_table_sit_b
homestead_native_water_trough | HomesteadsReloaded | homestead_native_water_trough.xml | Prefabs\homestead_native_water_trough.xml | misc |  | yes | bo_bd_trough_a |  |  |  | bd_trough_a |  |  |  |  |  | 0 | homestead_native_water_trough
homestead_native_wine_cart | HomesteadsReloaded | homestead_native_wine_cart.xml | Prefabs\homestead_native_wine_cart.xml | misc |  | yes | bo_winery_wine_cart_empty |  |  |  | winery_wine_cart_empty |  |  |  |  |  | 0 | homestead_native_wine_cart
homestead_native_work_table | HomesteadsReloaded | homestead_native_work_table.xml | Prefabs\homestead_native_work_table.xml | furniture |  | yes | bo_bd_table_e |  |  |  | bd_table_e |  |  |  |  |  | 0 | homestead_native_work_table
homestead_nav_point | HomesteadsReloaded | homestead_nav_point.xml | Prefabs\homestead_nav_point.xml | misc |  |  |  |  |  |  | flag_pole_big,flag_stand_cloth |  |  |  |  |  | 1 | homestead_nav_point_cloth
homestead_new_race_track | HomesteadsReloaded | homestead_new_race_track.xml | Prefabs\homestead_new_race_track.xml | misc | yes | yes | bo_empire_triumphal_arch_a,bo_khuzait_grandbazaar_stone_fence_a,bo_barn_fence_a,bo_castle_plank_wall_c |  |  |  | empire_triumphal_arch_a,khuzait_grandbazaar_stone_fence_a,barn_fence_a,castle_plank_wall_c |  | homestead_race_flag,homestead_race_start,homestead_race_gate |  |  |  | 1 | homestead_race_track_prop,homestead_race_flag,homestead_race_start,homestead_race_gate
homestead_pottery_kiln | HomesteadsReloaded | homestead_pottery_kiln.xml | Prefabs\homestead_pottery_kiln.xml | prop | yes | yes | bo_shop_prop_merchantpottery_a,bo_wooden_platform_plank_a,bo_bd_table_d,bo_shop_prop_merchantpottery_b,bo_shop_prop_merchantpottery_c,bo_empire_street_tent_04,bo_torch_outdoors_a,bo_pot_a |  |  |  | shop_prop_merchantpottery_a,merchandise_clay,bd_table_d,kitchen_mug_a,shop_prop_merchantpottery_b,shop_prop_merchantpottery_c,merchandise_pottery,empire_street_tent_04,torch_outdoors_a,pot_a | UsablePlace,AnimationPoint | spawnpoint_homestead_npc,Pilot |  |  |  | 5 | homestead_prop,tavern_khuzait_stove_a,sp_npc_worker
homestead_prison_guardhouse | HomesteadsReloaded | homestead_prison_guardhouse.xml | Prefabs\homestead_prison_guardhouse.xml | architecture | yes | yes | bo_tent_vlandia_a,bo_barn_fence_d,bo_barn_fence_b |  |  |  | tent_vlandia_a,barn_fence_d,barn_fence_b,arrow_new_icon |  | spawnpoint_homestead_prisoner |  |  |  | 1 | guard_tent,holding_yard_back,holding_yard_left,holding_yard_right,holding_yard_front_left,holding_yard_front_right,sp_prisoner_01,sp_prisoner_02,sp_prisoner_03,sp_prisoner_04,sp_prisoner_05,sp_prisoner_06,+4 more
homestead_race_gate | HomesteadsReloaded | homestead_race_gate.xml | Prefabs\homestead_race_gate.xml | misc |  |  |  |  |  |  | flag_pole_big,flag_stand_cloth |  |  |  |  |  | 1 | homestead_race_gate_cloth
homestead_race_start | HomesteadsReloaded | homestead_race_start.xml | Prefabs\homestead_race_start.xml | misc |  |  |  |  |  |  | flag_pole_big,flag_stand_cloth |  |  |  |  |  | 1 | homestead_race_start_cloth
homestead_roof_romp | HomesteadsReloaded | homestead_roof_romp.xml | Prefabs\homestead_roof_romp.xml | misc | yes | yes | bo_castle_plank_wall_c,bo_empire_street_tent_02,bo_cave_wall_a |  | 1.000 |  | castle_plank_wall_b,empire_street_tent_03,map_rock_new_d |  | homestead_race_prop,homestead_race_start,homestead_race_gate,gate_000,gate_001,gate_002,gate_003,gate_004,gate_005,gate_006,gate_007,gate_008,+39 more |  |  |  | 1 | homestead_race_track_prop,empire_gatehouse_b,homestead_race_start,homestead_race_gate,homestead_race_barrier,homestead_hero_hangout
homestead_royal_roundabout | HomesteadsReloaded | homestead_royal_roundabout.xml | Prefabs\homestead_royal_roundabout.xml | misc | yes | yes | bo_castle_plank_wall_c |  |  |  | castle_plank_wall_c |  | homestead_race_prop,homestead_race_start,homestead_race_gate,gate_000,gate_001,gate_002,gate_003,gate_004,gate_005,gate_006,gate_007,gate_008,+102 more |  |  |  | 1 | siege_barricade_group_b,homestead_race_track_prop,homestead_race_start,homestead_race_gate
homestead_ruins_race | HomesteadsReloaded | homestead_ruins_race.xml | Prefabs\homestead_ruins_race.xml | misc | yes | yes | bo_castle_plank_wall_c |  | 1.000 |  | map_rock_new_d |  | homestead_race_start,homestead_race_gate |  |  |  | 1 | homestead_race_start,homestead_race_track_prop,homestead_race_gate
homestead_scenic_peaks | HomesteadsReloaded | homestead_scenic_peaks.xml | Prefabs\homestead_scenic_peaks.xml | misc | yes | yes | bo_castle_plank_wall_c |  |  |  |  |  | homestead_race_prop,homestead_race_start,homestead_race_gate,gate_000,gate_001,gate_002,gate_003,gate_004,gate_005,gate_006,gate_007,gate_008,+55 more |  |  |  | 1 | empire_bridge_a_part_a,empire_bridge_a_part_c,empire_bridge_a_part_b,ruinous_castle_small_wall_a,stonewall_2a2,battania_castle_gatehouse,homestead_race_barrier,homestead_race_start,homestead_race_gate
homestead_sheep_farm | HomesteadsReloaded | homestead_sheep_farm.xml | Prefabs\homestead_sheep_farm.xml | animal | yes | yes | bo_barn_fence_d,bo_fence_empire_a,bo_fence_empire_b |  |  |  | barn_fence_d,fence_empire_a,arrow_new_icon,fence_empire_b,animation_stand_arrow_yellow | UsablePlace,AnimationPoint,AnimalSpawnSettings | npc_wait,npc_common,disable_at_night,spawnpoint_homestead_npc,sp_sheep |  |  |  | 2 | fence_empire_a,sp_npc_examine_stall,fence_empire_b,sp_sheep
homestead_silversmith | HomesteadsReloaded | homestead_silversmith.xml | Prefabs\homestead_silversmith.xml | misc | yes | yes | bo_battania_grandbazaar_stone_fence_a,bo_battania_castle_keep_wood_stake_c,bo_battania_castle_keep_wood_stake_d,bo_battania_castle_keep_wood_stake_a,bo_editor_cube,bo_sturgia_castle_log_a,bo_tavern_khuzait_stove_a,bo_shop_prop_merchantsilversmith_d,bo_shop_prop_merchantsilversmith_a,bo_torch_outdoors_a,bo_cupboard_empire_a,bo_shop_prop_merchantsilversmith_b,+2 more |  |  |  | battania_grandbazaar_stone_fence_a,battania_castle_keep_wood_stake_c,battania_castle_keep_wood_stake_d,shop_prop_merchantsilversmith_f,battania_castle_keep_wood_stake_a,sturgia_castle_log_b,sturgia_castle_log_a,tavern_khuzait_stove_a,shop_prop_merchantsilversmith_e,shop_prop_merchantsilversmith_d,shop_prop_merchantsilversmith_a,torch_outdoors_a,+5 more | UsablePlace,AnimationPoint | spawnpoint_homestead_npc |  |  |  | 6 | homestead_prop,sp_worker_spawn_1,sp_worker_spawn_2
homestead_silver_mine | HomesteadsReloaded | homestead_silver_mine.xml | Prefabs\homestead_silver_mine.xml | misc | yes | yes | bo_terrain_green_rock_c,bo_terrain_green_rock_a,bo_terrain_green_rock_b,bo_terrain_green_rock_d,bo_terrain_rock_a,bo_terrain_rock_small_b,bo_terrain_rock_small_c,bo_log_pine_group_d,bo_european_castle_stairs_c_l1,bo_sturgia_castle_log_a,bo_log_pine_group_f,bo_wooden_platform_a,+21 more |  |  |  | terrain_green_rock_c,terrain_green_rock_a,terrain_green_rock_b,terrain_green_rock_d,terrain_rock_a,terrain_rock_small_b,terrain_rock_small_c,terrain_rock_a2,log_pine_group_d,european_castle_stairs_c_l1,sturgia_castle_log_a,log_pine_group_f,+31 more | UsablePlace,AnimationPoint | spawnpoint_homestead_npc |  |  |  | 3 | homestead_prop,sp_worker_spawn_1,sp_worker_spawn_2
homestead_skirmish_map | HomesteadsReloaded | homestead_skirmish_map.xml | Prefabs\homestead_skirmish_map.xml | misc | yes | yes | bo_castle_plank_wall_a |  |  |  |  |  | homestead_skirmish_prop,sp_skirmish_player,sp_skirmish_player_000,sp_skirmish_player_001,sp_skirmish_player_002,sp_skirmish_player_003,sp_skirmish_player_004,sp_skirmish_enemy,sp_skirmish_enemy_000,sp_skirmish_enemy_001,sp_skirmish_enemy_002,sp_skirmish_enemy_003,+2 more |  |  |  | 1 | empire_hippodrome_grandstand_d,homestead_skirmish_player_spawn,homestead_skirmish_enemy_spawn,homestead_skirmish_audience,homestead_skirmish_barrier,homestead_campfire
homestead_smithy | HomesteadsReloaded | homestead_smithy.xml | Prefabs\homestead_smithy.xml | misc |  |  |  |  |  |  | shop_prop_merchantsmithing_a,battania_castle_keep_wood_stake_b,battania_castle_keep_wood_stake_a,bd_wood_heap_a,battania_castle_keep_wood_stake_d,battania_castle_keep_wood_stake_c,battania_castle_keep_wood_stake_e,bd_table_c,smithy_anvil,shop_prop_merchantsmithing_b,shop_prop_merchantsmithing_d,shop_prop_merchantsmithing_e,+15 more | AmbientSoundEmitter,UsablePlace,AnimationPoint | spawnpoint_homestead_master_smith,spawnpoint_homestead_npc |  |  |  | 4 | homestead_smithy_prop,sp_smithy_master,sp_smithy_worker_2
homestead_stables | HomesteadsReloaded | homestead_stables.xml | Prefabs\homestead_stables.xml | furniture | yes | yes | bo_arabian_castle_barn_part_a,bo_module_european_village_house_corner_90_rooftop_a,bo_module_european_village_house_corner_90_rooftop_b,bo_module_european_village_house_rooftop_a,bo_fence_empire_a,bo_khuzait_arena_fence_door_a_open,bo_bd_straw_c,bo_bd_cart_wheel_b,bo_bd_cart_spoke,bo_battania_castle_keep_wood_stake_b,bo_shop_sign_base_c1,bo_shop_prop_merchanthorse_a |  |  |  | arabian_castle_barn_part_a,module_european_village_house_corner_90_rooftop_a,module_european_village_house_corner_90_rooftop_b,module_european_village_house_rooftop_a,fence_empire_a,khuzait_arena_fence_door_a_open,bd_straw_c,bd_cart_wheel_b,bd_cart_spoke,battania_castle_keep_wood_stake_b,shop_sign_base_c1,shop_prop_merchanthorse_a | UsablePlace,AnimationPoint | sp_sumpter_horse,spawnpoint_homestead_stable_master |  |  |  | 2 | homestead_stables_prop,sp_sumpter_horse,sp_stable_master
homestead_stonewall_2b3_scaled | HomesteadsReloaded | homestead_stonewall_2b3_scaled.xml | Prefabs\homestead_stonewall_2b3_scaled.xml | architecture |  | yes | bo_stonewall_2b3 |  |  |  | stonewall_2b3 |  |  |  |  |  | 1 | stonewall_mesh
homestead_sultans_serpent | HomesteadsReloaded | homestead_sultans_serpent.xml | Prefabs\homestead_sultans_serpent.xml | misc | yes | yes | bo_castle_plank_wall_c |  |  |  |  |  | homestead_race_prop,homestead_race_start,homestead_race_gate,gate_000,gate_001,gate_002,gate_003,gate_004,gate_005,gate_006,gate_007,gate_008,+37 more |  |  |  | 1 | ruinous_castle_gate_house_a,wall_battlement_test,empire_bridge_b_part_a,empire_bridge_b_part_c,homestead_native_arabian_fence,battania_castle_wall_a_l3,homestead_race_start,homestead_race_gate,homestead_race_barrier
homestead_table_with_benches | HomesteadsReloaded | homestead_table_with_benches.xml | Prefabs\homestead_table_with_benches.xml | furniture | yes | yes | bo_bd_table_e,bo_log_bench_default_c |  |  |  | bd_table_e,log_bench_beech_c,arrow_new_icon | UsablePlace,AnimationPoint | spawnpoint_homestead_npc |  |  |  | 3 | table,bench_left,bench_right,sp_table_sit_a,sp_table_sit_b
homestead_tavern | HomesteadsReloaded | homestead_tavern.xml | Prefabs\homestead_tavern.xml | misc | yes | yes | bo_empire_hippodrome_enterance_side_tower,bo_empire_wall_tower_roof_a,bo_european_castle_barn_a_l3,bo_empire_statue_horse,bo_bd_hay_cart_b,bo_arabian_castle_barn_door,bo_barrier |  |  |  | empire_hippodrome_enterance_side_tower,empire_wall_tower_roof_a,european_castle_barn_a_l3,empire_statue_horse,bd_hay_cart_b,torch_outdoors_a,arabian_castle_barn_door | AmbientSoundEmitter,Passage,PassageUsePoint | homestead_tavern_entrance,homestead_tavern_door,Pilot |  |  |  | 4 | ht_side_tower,ht_tower_roof,ht_barn_left,ht_barn_right,ht_statue_near,ht_statue_far,ht_hay_cart_a,ht_hay_cart_b,tf_torch_1,tf_torch_2,spawnpoint_homestead_tavern_entrance,ht_barn_door
homestead_tavern_exit | HomesteadsReloaded | homestead_tavern_exit.xml | Prefabs\homestead_tavern_exit.xml | misc |  |  |  |  |  |  |  | Passage,PassageUsePoint | homestead_tavern_exit,Pilot |  | 1 |  | 1 | passage_use_point
homestead_tent_big | HomesteadsReloaded | homestead_tent_big.xml | Prefabs\homestead_tent_big.xml | misc | yes | yes | bo_tents_aserai_b,bo_bed_ground_a,bo_burned_wood_a,bo_log_pine_j,bo_fire_stones_battania,bo_log_bench_default_c,bo_bd_log_and_axe,bo_log_beech_e |  |  |  | tents_aserai_b,bed_ground_h,arrow_new_icon,mat_fur_b,mat_fur_c,mat_fur_a,hung_fur_a,burned_wood_a,log_pine_j,fire_stones_battania,log_bench_beech_c,bd_log_and_axe,+8 more | UsablePlace,AnimationPoint,AmbientSoundEmitter,LightCycle | spawnpoint_homestead_npc,npc_wait,npc_common |  |  |  | 18 | bed_ground_h,mat_fur_b,mat_fur_c,mat_fur_a,hung_fur_a,burning_campfire_big,log_bench_beech_c_unsittable,bd_log_and_axe,log_beech_e
homestead_training_field | HomesteadsReloaded | homestead_training_field.xml | Prefabs\homestead_training_field.xml | misc | yes | yes | bo_fence_e,bo_fence_f,bo_bd_table_trunk_a,bo_bd_table_e,bo_arrow_barrel,bo_bd_target_board,bo_bd_barrel_c,bo_log_bench_default_c,bo_bd_chair_c |  | 1.000 |  | fence_e,fence_f,weapon_heap_sword_a,bd_table_trunk_a,weapon_heap_axe_a,two_handed_battle_axe_e,bd_hammer_a,shop_prop_merchantweapons_melee_c,shop_prop_merchantweapons_ranged_c,shop_prop_merchantweapons_shield_c,armor_merchant_helmet_c,armor_merchant_helmet_b,+23 more | UsablePlace,AnimationPoint,AmbientSoundEmitter | sp_player_sit,spawnpoint_homestead_arms_master,spawnpoint_homestead_npc |  |  |  | 10 | tf_fence_e_1,tf_fence_e_2,tf_fence_e_3,tf_fence_f_1,tf_sword_heap_1,tf_trunk_table_1,tf_trunk_table_2,tf_sword_heap_2,tf_axe_heap_1,tf_axe_heap_2,tf_battle_axe_1,tf_battle_axe_2,+49 more
homestead_vlandian_tent | HomesteadsReloaded | homestead_vlandian_tent.xml | Prefabs\homestead_vlandian_tent.xml | misc | yes | yes | bo_tent_vlandia_a,bo_log_pine_j,bo_fire_stones_battania,bo_burned_wood_a,bo_bed_straw_a |  |  |  | tent_vlandia_a,arrow_new_icon,log_pine_j,fire_stones_battania,burned_wood_a,animation_stand_arrow_blue,bed_straw_a,bed_straw_b,bed_straw_d,mat_fur_a,hung_fur_d,hung_fur_c,+8 more | UsablePlace,AnimationPoint,LightCycle,AmbientSoundEmitter | spawnpoint_homestead_npc,npc_wait,npc_common |  |  |  | 10 | sp_npc_wait,log_pine_j,battleground_fire_smoke_vertical,fire_light,fire_stones_battania,burning_campfire,bed_straw_a,bed_straw_b,bed_straw_d,sp_npc_sleep,mat_fur_a,hung_fur_d,+2 more
homestead_vlandian_tent_small | HomesteadsReloaded | homestead_vlandian_tent_small.xml | Prefabs\homestead_vlandian_tent_small.xml | misc | yes | yes | bo_tent_vlandia_c,bo_bed_ground_a |  |  |  | tent_vlandia_c,bed_ground_d,arrow_new_icon,mat_fur_c,mat_fur_b,hung_fur_c | AmbientSoundEmitter,UsablePlace,AnimationPoint | spawnpoint_homestead_npc,npc_wait,npc_common |  |  |  | 5 | ambient_sound_emitter,bed_ground_d,mat_fur_c,mat_fur_b,hung_fur_c
homestead_war_banner_big | HomesteadsReloaded | homestead_war_banner_big.xml | Prefabs\homestead_war_banner_big.xml | banner |  | yes | bo_dragonbanner |  |  |  | dragonbanner |  |  |  |  |  | 0 | homestead_war_banner_big
homestead_watchtower | HomesteadsReloaded | homestead_watchtower.xml | Prefabs\homestead_watchtower.xml | misc |  | yes | bo_arabian_tower_tent_a |  |  |  | arabian_tower_tent_a |  |  |  |  |  | 1 | watchtower_mesh
homestead_well | HomesteadsReloaded | homestead_well.xml | Prefabs\homestead_well.xml | misc |  | yes | bo_bd_waterwell_a |  |  |  | bd_waterwell_a,arrow_new_icon | AmbientSoundEmitter,UsablePlace,AnimationPoint | spawnpoint_homestead_npc |  |  |  | 2 | sp_npc_sit_feet_dangle
homestead_winery | HomesteadsReloaded | homestead_winery.xml | Prefabs\homestead_winery.xml | misc | yes | yes | bo_kitchen_basket_grape_b,bo_hut_c,bo_bd_barrel_a,bo_bd_barrel_c,bo_bd_hay_cart_a,bo_hut_a,bo_bd_cart_a,bo_arabian_platform_wooden_c,bo_hut_d,bo_rock_001,bo_kitchen_basket_grape,bo_shop_prop_merchantwinery_c,+10 more |  |  |  | kitchen_basket_grape_b,hut_c,bd_barrel_a,bd_barrel_c,bd_hay_cart_a,hut_a,bd_cart_a,arabian_platform_wooden_c,hut_d,rock_001,kitchen_basket_grape,shop_prop_merchantwinery_c,+18 more | UsablePlace,AnimationPoint | spawnpoint_homestead_npc,Pilot |  |  |  | 2 | homestead_prop,sp_npc_worker
hsr_map_castle_empire | HomesteadsReloaded | hsr_map_castle_empire.xml | Prefabs\hsr_map_castle_empire.xml | architecture | yes | yes | bo_sphere_collider |  |  |  | map_icon_siege_camp_4,volume_box,mi_market_tent_a,mi_barrels_c,map_icon_siege_camp_1,map_icon_siege_camp_5,arrow_new_icon,mi_emp_keep_1,mi_emp_house_d,mi_emp_house_c,mi_emp_square_tower_1,mi_emp_house_b,+25 more | Town Entity Manager,VolumeBox | castle,main_map_castle_gate,siege_preparation,map_camp_area_2,map_camp_area_1,map_defensive_engine_3,map_defensive_engine_1,map_defensive_engine_2,map_defensive_engine_0,map_siege_tower,map_siege_ram,map_siege_engine_0,+9 more |  | 1 | __empty_object | 40 | bo_castle,emp_siege,empire_castle_l1,empire_castle_l2,empire_castle_l3,gate_position,town_circle_decal
hsr_map_town_empire | HomesteadsReloaded | hsr_map_town_empire.xml | Prefabs\hsr_map_town_empire.xml | architecture | yes | yes | bo_emp_bridge_g,bo_sphere_collider,bo_empire_road_plaza_a,bo_empire_garden_wall_c2,bo_editor_cube,bo_sign_tavern,bo_bd_table_b |  |  |  | map_rock_groups_a,mi_emp_square_tower_1,mi_emp_square_tower_2,map_rock_a,mi_emp_wall_3s,mi_sack_b,mi_sack_c,mi_market_stall,mi_market_tent_b,mi_market_tent_a,mi_emp_house_b,mi_emp_3_gatehouse,+47 more | Town Entity Manager,VolumeBox | town,main_map_city_gate,map_defensive_engine_0,siege_preparation,map_camp_area_2,map_camp_area_1,map_defensive_engine_3,map_siege_engine_3,map_siege_engine_2,map_siege_engine_1,map_siege_engine_0,map_siege_ram,+9 more |  | 1 | __empty_object | 46 | decal_path_a,map_rock_groups_a,map_icons_empire_square_tower_l1,map_icons_empire_square_tower_l2,map_rock_a,map_icons_empire_wall_small_l3,map_icons_sack_b,map_icons_sack_c,map_icons_market_stall,map_icons_market_tent_b,map_icons_market_tent_a,map_icons_empire_house_b,+48 more
hsr_map_village_empire | HomesteadsReloaded | hsr_map_village_empire.xml | Prefabs\hsr_map_village_empire.xml | architecture |  | yes | bo_barrier_sphere |  |  |  | village_empire_2,village_empire_3,village_empire_1,village_empire_1.0,village_empire_1.1,village_empire_1.2,village_empire_1.3,village_empire_1.4,village_empire_1.5 | Town Entity Manager | village,castle |  | 1 | __empty_object | 1 | map_icons_empire_village_l2,map_icons_empire_village_l3,_bo,map_icons_empire_village_l1,map_icons_empire_village_looted
